Name;Tweet Link;Timestamp;Query;Tweet Date;Twitter ID;Handle;Text;Profile URL
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/1997892048910008347;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Mon Dec 08 04:52:38 +0000 2025;62197539;weendanizz;EIGER WOMEN LOENIE CROSSBODY 5L https://t.co/iUzuARfeea;https://twitter.com/weendanizz
EIGER;https://twitter.com/eigeradventure/status/1873307884542672973;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Dec 29 09:59:38 +0000 2024;67260968;eigeradventure;@senjatanuklir Jaket EIGER dong, EIGER Women siap kirim🌹;https://twitter.com/eigeradventure
Elelee;https://twitter.com/peceleleuye/status/1840098154517279010;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sat Sep 28 18:36:02 +0000 2024;1322469857690988544;peceleleuye;"Guys yang mau Sepatu Eiger Women Series Original
Kardus Masih ada

Minus:
-tag di dalam sepatu hilang
-defect Bagian Sol
-Pemakaian Pribadi

Harga Beli: 1.149.000
Harga Jual: 500.000

Lokasi: Semarang Timur https://t.co/GL878u0NAn";https://twitter.com/peceleleuye
chi cha;https://twitter.com/menyanggupi/status/1814908978532655129;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Jul 21 06:23:14 +0000 2024;515503441;menyanggupi;EXCITED bgtTTTT besok fum hiking brg Eiger Women di Cikole 🤣🤣🤣🤣🤣🤣🤣;https://twitter.com/menyanggupi
Lukmanul Hakim;https://twitter.com/LuckymanDJevank/status/1996497663190327410;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Thu Dec 04 08:31:50 +0000 2025;331448078;LuckymanDJevank;Cek EIGER WOMEN MONTANA WATCH dengan harga Rp476.100. Dapatkan di Shopee sekarang! https://t.co/HOCLELjBPh https://t.co/i7bWvOzMai;https://twitter.com/LuckymanDJevank
Che;https://twitter.com/chelsea_avm/status/1848360567091966200;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Mon Oct 21 13:47:54 +0000 2024;705554929939673088;chelsea_avm;Exsport atau eiger women series? Dua-duanya cute😣;https://twitter.com/chelsea_avm
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/2002656596514791471;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Dec 21 08:25:14 +0000 2025;62197539;weendanizz;EIGER WOMEN CITYROUTE SLING BAG 2L https://t.co/7LwiBQzWNJ;https://twitter.com/weendanizz
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/2001426489963876599;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Wed Dec 17 22:57:14 +0000 2025;62197539;weendanizz;EIGER WOMEN FLORENCE 1.0 SHOES https://t.co/6GwMgQI4zh;https://twitter.com/weendanizz
Kober13;https://twitter.com/kilfad/status/1973317984870605112;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Wed Oct 01 09:24:04 +0000 2025;2308193682;kilfad;Cek EIGER WOMEN NUWIE BACKPACK 3IN1 LAPTOP dengan harga Rp679.000. Dapatkan di Shopee sekarang! https://t.co/atHmjdpxJY https://t.co/lDEnSnI35B;https://twitter.com/kilfad
Destinasi Bandung;https://twitter.com/destinasibdg/status/1899430292047466968;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Tue Mar 11 12:00:45 +0000 2025;2789285389;destinasibdg;"Rayakan Hari Perempuan Internasional EIGER Women Berbagi dari Perempuan untuk Perempuan, Serentak di Jakarta, Bandung dan Yogyakarta
 https://t.co/GZppX4LX48 lewat @Destinasi Bandung

#Eiger #WomensDay #womenday2025";https://twitter.com/destinasibdg
H. Solon;https://twitter.com/photoysnta/status/1819217731360579994;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Aug 02 03:44:41 +0000 2024;869429342614339584;photoysnta;eiger women official store nda maenmaen;https://twitter.com/photoysnta
Nn. Enn;https://twitter.com/ennisetyo/status/2002660111295394295;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Dec 21 08:39:12 +0000 2025;2454964452;ennisetyo;Cek EIGER WOMEN MONTANA WATCH dengan harga Rp529.000. Dapatkan di Shopee sekarang! https://t.co/g4388HJhTT https://t.co/8deCJgBXxH;https://twitter.com/ennisetyo
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/1994219776009232786;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Nov 28 01:40:20 +0000 2025;62197539;weendanizz;EIGER WOMEN RESBER BACKPACK 20L LAPTOP https://t.co/FiirrQgooT;https://twitter.com/weendanizz
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/1995427017526055219;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Mon Dec 01 09:37:28 +0000 2025;62197539;weendanizz;EIGER WOMEN BREE SLING BAG https://t.co/4EOTF1H6nk;https://twitter.com/weendanizz
flame hashira;https://twitter.com/articrun26/status/1794406432273809631;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sat May 25 16:33:26 +0000 2024;1718307031457951744;articrun26;Kmn aja gw baru tau Eiger Women lucu lucu designnya🥹;https://twitter.com/articrun26
txtdarinastarlebaran;https://twitter.com/nastarrlebarann/status/1889264673918488943;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Tue Feb 11 10:46:13 +0000 2025;1601141406437085184;nastarrlebarann;Outfit eiger women makin kesini makin kesana. Duhh, jiwaku meronta-ronta 😭🙏;https://twitter.com/nastarrlebarann
IG: yz.fashion;https://twitter.com/YZ_Fashion/status/1944753959631274416;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Mon Jul 14 13:40:50 +0000 2025;575986758;YZ_Fashion;Cek EIGER WOMEN PACCHANTA ROLL SANDALS dengan harga Rp299.000. Dapatkan di Shopee sekarang! https://t.co/h4wrS4nNTL https://t.co/QDCcW9ha7f;https://twitter.com/YZ_Fashion
Cha;https://twitter.com/SiscaVerizcaa/status/1919073303966142762;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun May 04 16:55:04 +0000 2025;215505571;SiscaVerizcaa;Cek EIGER WOMEN PACCHANTA ROLL SANDALS dengan harga Rp299.000. Dapatkan di Shopee sekarang! https://t.co/lMyRhItN9U https://t.co/TbnHSyB9aC;https://twitter.com/SiscaVerizcaa
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/1992378835615293530;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sat Nov 22 23:45:05 +0000 2025;62197539;weendanizz;EIGER WOMEN NUBE RAIN COVER S https://t.co/KjyAvHClbI;https://twitter.com/weendanizz
IG: yz.fashion;https://twitter.com/YZ_Fashion/status/1963947595510022322;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Sep 05 12:49:29 +0000 2025;575986758;YZ_Fashion;Cek EIGER WOMEN MONTANA WATCH dengan harga Rp476.100. Dapatkan di Shopee sekarang! https://t.co/668eBtNl5l https://t.co/aPQOFDLgPY;https://twitter.com/YZ_Fashion
Winda Susanti 윈다 수산티;https://twitter.com/weendanizz/status/2000042890941362278;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Dec 14 03:19:18 +0000 2025;62197539;weendanizz;EIGER WOMEN CHELINE 1.0 SHOES https://t.co/N32TIqcQ50;https://twitter.com/weendanizz
Fernweh;https://twitter.com/henineahor/status/1860679373189505433;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Nov 24 13:38:26 +0000 2024;282943579;henineahor;Eiger women seriesnya cakep-cakep banget ihhh mau;https://twitter.com/henineahor
Cha;https://twitter.com/SiscaVerizcaa/status/1937891916898800043;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Wed Jun 25 15:13:31 +0000 2025;215505571;SiscaVerizcaa;Cek EIGER WOMEN VIRERE LOW CUT SHOES dengan harga Rp779.000. Dapatkan di Shopee sekarang! https://t.co/WTVCIb8bxM https://t.co/Ypb5DRXRYY;https://twitter.com/SiscaVerizcaa
Bandung News Photo BNP;https://twitter.com/PhotoBnp77308/status/1853020885604823267;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sun Nov 03 10:26:21 +0000 2024;1643093405302652928;PhotoBnp77308;Hanya untuk Perempuan, Eiger Women Jungle Survival Course  2024 Diadakan di Kawasan Gunung Cakrabuana Tasikmalaya https://t.co/IgbUIwWBMs;https://twitter.com/PhotoBnp77308
Bandung News Photo BNP;https://twitter.com/PhotoBnp77308/status/1872518835196273091;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Dec 27 05:44:14 +0000 2024;1643093405302652928;PhotoBnp77308;"Bersantai di Alam dengan WS Camp Chair &amp;amp; WS Camp Table dari Eiger Women https://t.co/ILTPIxMCQq";https://twitter.com/PhotoBnp77308
L Herlina Manalu;https://twitter.com/anna_lina89/status/1845821852910014830;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Mon Oct 14 13:39:58 +0000 2024;96716869;anna_lina89;Shopee Live: LONG TIME NO SEE !!. Tonton Eiger Women Official Store live sekarang: https://t.co/C8V95Uy3wh https://t.co/aPJ9IMZ1is;https://twitter.com/anna_lina89
day;https://twitter.com/syafrz/status/1989367055343296677;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Nov 14 16:17:21 +0000 2025;2339395105;syafrz;semua yang ada di eiger women menarik;https://twitter.com/syafrz
@ShopWaveID;https://twitter.com/shopwaveid/status/1989460994612203561;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Fri Nov 14 22:30:38 +0000 2025;1989338954102095872;shopwaveid;"Nemu tas eiger keren 
Link ada di sini 👇

EIGER MIGRATES PACK 15L
https://t.co/bNszqgFTCu
EIGER WOMEN SHORESIDE 2.0 PACK 22L
https://t.co/6x3fhFYokB
EIGER CERVUS WAIST BAG
https://t.co/uhACUq59WQ https://t.co/kuI2wOraj1";https://twitter.com/shopwaveid
kecil;https://twitter.com/nputami_/status/1791624146520347019;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sat May 18 00:17:37 +0000 2024;96708990;nputami_;Eiger women series makin kesini makin cu banget. Lagi gapunya duit gini ada aja keliatan yg lucu-lucu 🙃;https://twitter.com/nputami_
yaya;https://twitter.com/n4mast3e/status/1959249465547665779;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Sat Aug 23 13:40:48 +0000 2025;405255354;n4mast3e;eiger women buka store di sby, trus tmnku ada yg pake sandal yg selama ini aku pengeni wkwkw 😭😭😭;https://twitter.com/n4mast3e
liputanbandung;https://twitter.com/liputanbandung1/status/1899952150375260599;Today at 19:31;https://x.com/search?q=%22Eiger%20Women%22%20until%3A2025-12-31%20since%3A2024-01-01&src=typed_query;Wed Mar 12 22:34:26 +0000 2025;1875069391769153536;liputanbandung1;"EIGER Women Sambut Hari Perempuan Internasional dengan Aksi Berbagi di Jakarta, Bandung, dan Yogyakarta
 https://t.co/2gPKGqKmXq lewat @Liputan Bandung

#Eiger";https://twitter.com/liputanbandung1
