authorDisplayName,likeCount,Text,publishedAt
,106,Capitulo god el de Fate/Strange Fake. La pelea del padre y el vampiro no es muy parecido esta parte al TVCM que sacaron hace años? https://t.co/eX3c2de4Np,Sat Jan 17 22:20:40 +0000 2026
,1,Fate strange fakeやっべえ どうなるんだこれ 死徒ってことは月姫も入ってくるのか,Sat Jan 17 22:18:13 +0000 2026
,0,『Fate/strange Fake』３話も凄い良い,Sat Jan 17 22:12:45 +0000 2026
,0,Fate strange fakeの3話　いい感じに面白さあって次が楽しみになる感じで良かった,Sat Jan 17 22:12:44 +0000 2026
,5,「Fate/strange Fake」第3話。まだ序盤とは思えない熱量の展開に驚きを禁じ得ない 。神父VS吸血鬼という因縁の対決に始まり教授と英雄王の過去の因縁が描かれそこに思いもよらぬ構図を立ち上げてみせる作者の筆の冴え これは今まさにとんでもない物語を見せつけられてるのです。＃strangefake https://t.co/shIlLMVDcr,Sat Jan 17 22:12:28 +0000 2026
,0,褐色少女ティーネちゃん可愛い。 #strangefake #ストレンジフェイク #Fake感想 https://t.co/OTqv4zkIBt,Sat Jan 17 22:12:17 +0000 2026
,0,meudeus fate strange fake fica melhor a cada episodio parece q vou ter um ataque do coraçao,Sat Jan 17 22:11:23 +0000 2026
,0,今期かな？ fate strange fakeが放送開始したんですね？ そこでギルガメッシュとエレキドゥが戦うんですよ！？ めちゃっハイテンションでお戯れになるんですっ！？ はーあああああやばいって思って セイバールートの最初期のfateちょっとみちゃってたんだけどさ←危機感w 最高でした...始祖のこそ崇高,Sun Jan 18 02:58:55 +0000 2026
,1,ティーネの部下ちゃん可愛い やあ、TVアニメ『Fate/strange Fake』を観ているよ。Prime Videoを今すぐチェックする https://t.co/X1FHylOb56,Sat Jan 17 22:10:55 +0000 2026
,9, Fate/strange Fake Original Soundtrack L tree Do (Full Version) by Hiroyuki Sawano Anime: Fate/strange Fake Studio: A-1 Pictures #strangefake #ストレンジフェイク https://t.co/8gRqblvFdm,Sat Jan 17 22:10:54 +0000 2026
,0,This scene literally screams It was at this moment ne he knew....he fked up . Fate Strange/Fake is off to a great start! @ChibiReviews https://t.co/mfJ9BLgwqC,Sat Jan 17 22:10:39 +0000 2026
,10,@AlpelDokkan Fate/Zero Gil is as much of a chud as F/SN Gil (maybe a little more tempered). Strange Fake/CCC/Babylonia Gil is where it s at so naturally he s gonna mog them lol.,Sat Jan 17 22:10:36 +0000 2026
,0,『Fate/strange Fake』 GrandOrderバビロニア以来またギルガメッシュとエルキドゥに逢えるからすごく楽しみにしてたstrangeFake! お互いに存在を感じ取っちゃったり相変わらず親友なんだなぁとほっこり️ にしてもエルキドゥがめちゃ綺麗で感激 エルキドゥ推し https://t.co/4XOXD2BV9T,Sat Jan 17 22:08:37 +0000 2026
,4,Yo ahora mismo que la segunda temporada de Frieren está en emisión hay cientos de fan arts de Frieren y fan arts de Fate Strange Fake con Cervantes https://t.co/bOVbAuRcLo,Sat Jan 17 22:06:57 +0000 2026
,3,Fate Strange tem uma animação de combate mto parecida com Kizumonogatari,Sat Jan 17 22:06:57 +0000 2026
,0,やばい、Fate strange Fakeガチでえぐい、一番ワクワクすれわめちゃくちゃおもしろい、 ギルくんカッコ良すぎる,Sat Jan 17 22:06:57 +0000 2026
,0,On va voir ce que vaut Fate/strange Fake,Sat Jan 17 22:06:06 +0000 2026
,2,@Sayngelic Yes! Altho not the exact same timeline but the Case Files author is like best friends with Narita and they reference each other s work a lot. And Narita loves referencing Fate/Zero. Strange Fake s timeline is kinda funny tho if ya wanna hear the lore on that,Sat Jan 17 22:02:42 +0000 2026
,1,Fate/Strange Fake is my most anticipated anime this season and it is far and away the best one to have aired this season yet. Even Frieren Ikoku Nikki JJK and Uruwashi no Yoi no Tsuki aren't as good. I'm watching a lot this season but F/SF is what I'm looking forward to most,Sat Jan 17 22:02:14 +0000 2026
,0,Fate/Strange Fake/2026 Fate zero /2011 https://t.co/D4jIz1s4BY,Sat Jan 17 22:00:34 +0000 2026
,0,TVアニメ『Fate/strange Fake』 第2話「群像 VS 虚像」 https://t.co/MrrBK8Wy4t EDニッコニコで草　この世界であれ #so45811614 #ニコニコ動画,Sat Jan 17 22:00:13 +0000 2026
,7,my dad watching today s fate strange fake episode and immediately thinking of how hot hansa is https://t.co/dgoTb8jXQH,Sat Jan 17 21:58:13 +0000 2026
,0,Lista de animes que estou assistindo nesta temporada: Fate/Strange Fake Frieren Samurai Troopers Jujutsu Kaisen Firme na espera de Mushoku Tensei.,Sat Jan 17 21:52:40 +0000 2026
,0,@otakusekaiz @BbBesh0 @093Y_ @ASCom0 انت هتبوظ شعبية العمل كدة اكتر لما الواحد يتابع دول كلهم هياخد شهور الأفضل تقول تابع fate Zero فقط او ابدا ب strange fake مفيش ربط اوى بلاش الصورة دى,Sat Jan 17 21:50:38 +0000 2026
,1,@bread_ fate/strange fake really caught me off guard too looks,Sat Jan 17 21:43:09 +0000 2026
,0,バスでフリーレン観るぞ。正反対な君と僕も。Fate/strange Fakeも。,Sat Jan 17 21:42:07 +0000 2026
,7,Fate/ Strange Fake ep 3 : Très bon épisode sur la forme il se montre particulièrement ambitieux notamment lors de la phase de combat (storyboard cuts mise en scène [...]). Cependant ce n est pas ce dernier que j ai trouvé le plus marquant 1/3 https://t.co/9LAPnQOHzp,Sat Jan 17 21:39:28 +0000 2026
,0,今期かな？ fate strange fakeが放送開始したんですね？ そこでギルガメッシュとエレキドゥが戦うんですよ！？ めちゃっハイテンションでお戯れになるんですっ！？ はーあああああやばいって思って セイバールートの最初期のfateちょっとみちゃってたんだけどさ←危機感w 最高でした...始祖のこそ崇高,Sun Jan 18 02:58:55 +0000 2026
,0,『Fate／strange Fake』第3話視聴 彼の地に集められマスター、召喚されたサーバント だが、まだ聖杯戦争は 始まってもいない とは一体 最初の6騎すら本当の聖杯戦争の 触媒 だとでも言うのか ウルクの王ですら真の聖杯戦争の為の Fake だと(ブチギレそうw) そこまでして望む合衆国の 願い とは何だ,Sat Jan 17 21:38:55 +0000 2026
,0,Fate/strange Fake３話まで見る。０話を抜きにすると、まだ７陣営全員の顔見せすら終わってないんだな。,Sat Jan 17 21:38:42 +0000 2026
,2,Damnnn referências Fate Strange Fake tá mto massa https://t.co/EsWPucMmdB,Sat Jan 17 21:38:02 +0000 2026
,4,I waited years to hear more of Matsuoka's Flat. To say since 2022 is not accurate I've been waiting for this since the moment Flat made his cameo in Fate Apocrypha (2017) &amp; Case Files (2019) Strange Fake is main story. He's just an stupid talented mage. #strangefake https://t.co/5QvdG8efLP,Sat Jan 17 21:37:53 +0000 2026
,2,Fate/strange Fake #3 El episodio muy cool pero me encanta que personajes como Waver Velvet que lo conocimos en fate/zero siendo un estudiante sigan siendo relevantes en el futuro y ayuden a conectar con estas nuevas historias de fate. #strangefake #ストレンジフェイク https://t.co/eeOhqstUbQ,Sat Jan 17 21:36:33 +0000 2026
,46,2026冬アニメランキング　1/11-1/18 正反対な君と僕 1話 満点 MFゴースト 3rd Season 3話 TRIGUN STARGAZE 2話 4️⃣葬送のフリーレン 第2期 1話 5⃣死亡遊戯で飯を食う。2話 9点 6️⃣違国日記 2話 7️⃣エリスの聖杯 2話 8️⃣Fate/strange Fake 3話 9️⃣カヤちゃんはコワくない 1話 https://t.co/qZEWs20QOc,Sat Jan 17 21:35:39 +0000 2026
,47,Lord El-Melloi II's Case Files [Episode 3 cont.] No way. They just referenced this conversation TODAY in Episode 3 of Fate/Strange Fake lol https://t.co/Bpw6TJuWhz,Sat Jan 17 21:33:39 +0000 2026
,0,Fate/strange Fake、第３話、相変わらずヤッベェ 。 前半の戦闘シーンの凄まじさとセリフのコミカルさ、後半のセリフの緊張感と絵作りのコミカルさ。ストーリーは言わずもがな、あっという間に１話分終わっちまいました 。すんごぉ 。,Sat Jan 17 21:33:38 +0000 2026
,108,Jujutsu Kaisen X Fate/Strange Fake Viva el amor no a la guerra ,Sat Jan 17 21:30:46 +0000 2026
,8,Fate Strange Fake #03 SB: Takahito Sakazume ED: Kazuho Kunimoto Another cool episode of fate with both high octane action at the beginning &amp; ending with bits of lore. Sakazume's ambitious SB is at it again with Jester vs Hansa but on a much bigger scale this time - https://t.co/cALD92Bux8,Sat Jan 17 21:28:25 +0000 2026
,0,Fate/strange Fake。 第3話にてタイトルにバーって言うの？　スラッシュって言うの？ / がアニメには入ってないことに気づいたけれども。公式ツイも文字だと入ってるけど画像だと入ってなくない？ あとフラットくんにはギルガメッシュも甘く対応してくれそうな気がする。素直系には甘いのでは。,Sat Jan 17 21:24:25 +0000 2026
,6,No episódio dessa semana de Fate Strange Fake tem um diálogo muito interessante entre o Gilgamesh e a Tine onde ele pergunta se não é mais fácil simplesmente destruir a cidade onde a guerra está acontecendo pra ela ter a terra dos seus antepassados de volta (que é o motivo dela https://t.co/lHSDr09KWP,Sat Jan 17 21:23:58 +0000 2026
,92,@RegularWeb3Guy Fate/Strange Fake,Sat Jan 17 21:23:38 +0000 2026
,72,Hope you re all enjoying today s episode of Fate/strange Fake! Hansa continues to be too cool for school. HUGE shoutout for the entire @aniplexUSA team for being so much fun to work with!! #FateStrangeFake https://t.co/icpHsbWhmP,Sat Jan 17 21:23:32 +0000 2026
,17,@autopilotgod what a sorry excuse for an attempt at trying to paint this as new comer friendly fate strange fake is not for newcomers cant be understood or watched by newcomers,Sat Jan 17 21:21:47 +0000 2026
,815,I WAITED SO LONG FOR THIS OST ITS FINALLY OUT Fate/strange Fake OST L tree Do by Hiroyuki Sawano Anime: Fate/strange Fake #strangefake #ストレンジフェイク https://t.co/02dLdejOuO,Sat Jan 17 21:20:20 +0000 2026
,3,Fate/strange Fake capitulo 3 BARBARIDAD DE CAPITULO Que buena pelea entre el vampiro y el inspector tremendo enfrentamiento y la animación una LOCURA Que lindo ver migajas de Fate Zero y la relación de Waver y su estudiante HYPEADO ESTOY #strangefake | #ストレンジフェイク https://t.co/9QCuuM5axM,Sat Jan 17 21:19:05 +0000 2026
,1086,Lord El-Melloi II's Case Files [Episode 3] We're supposed to believe that THIS dude getting manhandled by freaking Waver of all people is a Master in Fate/Strange Fake? https://t.co/lf6eA17fST,Sat Jan 17 21:17:05 +0000 2026
,6,PLEASE GO WATCH FATE STRANGE FAKE(2026) ITS SO GOOD,Sat Jan 17 21:16:58 +0000 2026
,9,Fateはあと少しで倒せそうなところで、敵が不自然に退いていくのが嫌いだった。だけど今回は、夜明けというタイムリミットで退いたのが良かった。さらに追撃して、しっかり倒し切る意思を見せてくれたのもとても良かった。#strangefake https://t.co/uIv9p51K2k,Sat Jan 17 23:30:43 +0000 2026
,2,Fate/strange Fake #3 El episodio muy cool pero me encanta que personajes como Waver Velvet que lo conocimos en fate/zero siendo un estudiante sigan siendo relevantes en el futuro y ayuden a conectar con estas nuevas historias de fate. #strangefake #ストレンジフェイク https://t.co/eeOhqstUbQ,Sat Jan 17 21:36:33 +0000 2026
,2,fate見てると思ったら神父なのにソウルイーターのギリコみたいな移動方法しててなんか嬉しくなった朝6時 TVアニメ『Fate/strange Fake』 第3話を視聴しました！#dアニメストア https://t.co/Eq6xGsT7aW,Sat Jan 17 21:15:51 +0000 2026
,0,@fateanimeonly To be fair the first episode of Fate Zero was a giant infodump and the series started to get good only by episode 4 with the first fight between Saber and Lancer. Strange Fake starts a lot better considering we are still at the least interesting part and lacks most of the cast.,Sat Jan 17 21:15:36 +0000 2026
,0,Fate/strange Fake、スノーフィールドが舞台の聖杯戦争！イレギュラーなマスターと規格外のサーヴァントが集う、この「偽り」の戦いの行方が気になる！関智一さん、内田真礼さん、浪川大輔さんも出演で期待大！ 堀内賢雄/橘龍丸/Lynn/榎木淳弥/梶原岳人/小西克幸,Sat Jan 17 21:15:33 +0000 2026
,9,@VipinSi10518519 @ImNotThatGloomy @grok sup im grok its from Fate/Strange Fake,Sat Jan 17 21:15:07 +0000 2026
,8,Chainsaw Priest and Apocrypha Vibes? https://t.co/zGDevc7KaY Fate/strange Fake Episode 3 Reaction! #strangefake #fatestrangefake https://t.co/6HDkUGma6b,Sat Jan 17 21:13:13 +0000 2026
,0,Fate Strange Fake está muito bem feito e bem animado.. Está me relembrando quando eu era viciado em Fate.. Tá muito bom,Sat Jan 17 21:12:14 +0000 2026
,0, News Breaking Fate strange Fake Episode 3 An animator confirmed working as key animation director on episode 3 They also praised another animator for delivering outstanding work on the project https://t.co/YKyhxmslpT,Sat Jan 17 21:11:18 +0000 2026
,0,@SonoUnaCarota00 Sto vedendo se mi conviene più questo o arte però appena l'iconografia richiama la posa di Gilgamesh urlo- all'esame parlo dell'ep di Fate/strange Fake,Sat Jan 17 21:07:16 +0000 2026
,0,Fate/strange Fake episodio 3 https://t.co/Flx3EYTiBt #fate #FateStrange #anime #donanime https://t.co/RxeLf3MPcu,Sat Jan 17 21:06:13 +0000 2026
,0,@Squaleon2 @chroniclechase1 @TheMCJack It's almost like there weren't multiple times where Waver had Fate/Zero flashbacks in Strange Fake and Case Files.,Sat Jan 17 21:06:06 +0000 2026
,0,Fate/strange fakeおもろ！,Sat Jan 17 21:03:49 +0000 2026
,0,@ZDicat @ForgiveKagee @AllMuscle2 Ah my bad I misidentified it earlier. This clip is indeed from Fate/strange Fake featuring True Archer (Alcides) in action. Thanks for setting the record straight!,Sat Jan 17 21:03:37 +0000 2026
,0,@chroniclechase1 @Squaleon2 @TheMCJack Well Fate Strange Fake was not a canon until it was.,Sat Jan 17 21:01:51 +0000 2026
,0,Fate/Strange Fake So~ as a fair-weather Fate fan I was interested enough to look for to this and try it. Waited a bit to see wtf was up with the weird release schedule but watched EP0-3 so far~ it's as good as expected (which is good). https://t.co/1PyvS9jITE,Sat Jan 17 21:01:20 +0000 2026
,1,@grok @ForgiveKagee @AllMuscle2 Anime is Fate/strange Fake,Sat Jan 17 21:01:12 +0000 2026
,0,リプレビ｜レビィとちぃーとのアニメレビュー 「TVアニメ『Fate/strange Fake』」のレビューを投稿しました。 https://t.co/nV75oH2zcy 聖杯戦争の予兆を受け、さまざまな思惑が絡み合い、そして動き始める！！ #リプレビ https://t.co/x1YfIgy4nT,Sat Jan 17 21:00:00 +0000 2026
,3,Diferencias entre Fate Zero //////// Fate Strange fake #strangefake #ストレンジフェイク #Fate https://t.co/yu0dRHPv0x,Sat Jan 17 20:59:21 +0000 2026
,1,@bread_ Fate/strange fake slap no notes,Sat Jan 17 20:59:05 +0000 2026
,0,今期かな？ fate strange fakeが放送開始したんですね？ そこでギルガメッシュとエレキドゥが戦うんですよ！？ めちゃっハイテンションでお戯れになるんですっ！？ はーあああああやばいって思って セイバールートの最初期のfateちょっとみちゃってたんだけどさ←危機感w 最高でした...始祖のこそ崇高,Sun Jan 18 02:58:55 +0000 2026
,9,Fateはあと少しで倒せそうなところで、敵が不自然に退いていくのが嫌いだった。だけど今回は、夜明けというタイムリミットで退いたのが良かった。さらに追撃して、しっかり倒し切る意思を見せてくれたのもとても良かった。#strangefake https://t.co/uIv9p51K2k,Sat Jan 17 23:30:43 +0000 2026
,1,| Fate/strange Fake #03 لا جديد انمي الموسم يضرب مرة أخرى قتال القس وجيستر من أروع ما يكون! منب متأكد هل فالديوس هو اللي استدعى الآرتشر الجديد ولا واحد ثاني بس عمومًا مقبلين على دسم مع الخدم الجديدين https://t.co/tHL9R9i7oz,Sat Jan 17 20:42:47 +0000 2026
,4,@ForgiveKagee @AllMuscle2 @grok Fate/Strange Fake,Sat Jan 17 20:41:02 +0000 2026
,0,The new Fate/strange Fake episode was so fucking good man https://t.co/cB3rntlgGt,Sat Jan 17 20:40:57 +0000 2026
,9,Fate/strange Fake #03 SB: Takahito Sakazume ED: Kazuho Kunimoto CAD: Kou Aine AD: Facu Escobedo Ayaka Kondou Yukiko Busa Tokiemon Futsuzawa Hiroaki Gouda Wenjing Li Zhilan Cui Zhenjia Ning Peiyuan Yang and other studios https://t.co/eiWRxWllHv,Sat Jan 17 20:39:47 +0000 2026
,227,UNE NOTE SUR 10 pour l'épisode 3 de l'anime FATE/STRANGE FAKE ? https://t.co/2hNK8c8gqV,Sat Jan 17 20:39:24 +0000 2026
,9,Fate Strange/fake Episode 3 Full Staff List: https://t.co/jz78KJj2r9 Anime: Fate/strange Fake #strangefake #ストレンジフェイク https://t.co/C59a4nT9eO,Sat Jan 17 20:37:45 +0000 2026
