favorite_count,full_text,lang,quote_count,reply_count,retweet_count,username,remove_user,cleaning,tokenized_Content
1128,(JINX SPOILER) WHEN JAEKYUNG CAME TO THE GYM FOR THE PT INTERVIEW AND THE LITTLE THROB WHEN HE REMEMBERED HIS FIRST IMPRESSION OF DAN? AHHHHH YALLLLL,en,6.0,14.0,69.0,KimDansLeftToe,(JINX SPOILER) WHEN JAEKYUNG CAME TO THE GYM FOR THE PT INTERVIEW AND THE LITTLE THROB WHEN HE REMEMBERED HIS FIRST IMPRESSION OF DAN? AHHHHH YALLLLL, JINX SPOILER WHEN JAEKYUNG CAME TO THE GYM FOR THE PT INTERVIEW AND THE LITTLE THROB WHEN HE REMEMBERED HIS FIRST IMPRESSION OF DAN AHHHHH YALLLLL,"['""(""', '""JINX""', '""SPOILER""', '"")""', '""WHEN""', '""JAEKYUNG""', '""CAME""', '""TO""', '""THE""', '""GYM""', '""FOR""', '""THE""', '""PT""', '""INTERVIEW""', '""AND""', '""THE""', '""LITTLE""', '""THROB""', '""WHEN""', '""HE""', '""REMEMBERED""', '""HIS""', '""FIRST""', '""IMPRESSION""', '""OF""', '""DAN""', '""?""', '""AHHHHH""', '""YALLLLL""']"
167,Next week s therapy session is gonna be lit,en,0.0,1.0,13.0,jinxphobia,Next week s therapy session is gonna be lit,Next week s therapy session is gonna be lit,"['""Next""', '""week""', '""s""', '""therapy""', '""session""', '""is""', '""gon""', '""na""', '""be""', '""lit""']"
3,jinx is just like an emotional metaphor for me,en,0.0,1.0,0.0,lovesclancysoft,jinx is just like an emotional metaphor for me,jinx is just like an emotional metaphor for me,"['""jinx""', '""is""', '""just""', '""like""', '""an""', '""emotional""', '""metaphor""', '""for""', '""me""']"
5,I m rewatching act 1 and whenever jinx cried I crode too,en,0.0,0.0,0.0,oyasumiparanoid,I m rewatching act 1 and whenever jinx cried I crode too,I m rewatching act and whenever jinx cried I crode too,"['""I""', '""m""', '""rewatching""', '""act""', '""1""', '""and""', '""whenever""', '""jinx""', '""cried""', '""I""', '""crode""', '""too""']"
65,jinx is SO tomura coded,en,2.0,3.0,17.0,mujerdetomura,jinx is SO tomura coded,jinx is SO tomura coded,"['""jinx""', '""is""', '""SO""', '""tomura""', '""coded""']"
9,my act 3 predictions is caitvi have sex then lux and seraphine come out of a portal and they kiss jinx ,en,1.0,0.0,1.0,miuudiary,my act 3 predictions is caitvi have sex then lux and seraphine come out of a portal and they kiss jinx ,my act predictions is caitvi have sex then lux and seraphine come out of a portal and they kiss jinx ,"['""my""', '""act""', '""3""', '""predictions""', '""is""', '""caitvi""', '""have""', '""sex""', '""then""', '""lux""', '""and""', '""seraphine""', '""come""', '""out""', '""of""', '""a""', '""portal""', '""and""', '""they""', '""kiss""', '""jinx""']"
16,What happened to Jinx (@crackconnoisser)? I need him to come back.️,en,0.0,2.0,3.0,aimeeterese,What happened to Jinx ()? I need him to come back.️,What happened to Jinx I need him to come back ,"['""What""', '""happened""', '""to""', '""Jinx""', '""(""', '""@""', '""crackconnoisser""', '"")""', '""?""', '""I""', '""need""', '""him""', '""to""', '""come""', '""back.️""']"
183,Jinx stans suicide party on november 23rd at 2PM PT,en,0.0,7.0,48.0,crushedmedicine,Jinx stans suicide party on november 23rd at 2PM PT,Jinx stans suicide party on november rd at PM PT,"['""Jinx""', '""stans""', '""suicide""', '""party""', '""on""', '""november""', '""23rd""', '""at""', '""2PM""', '""PT""']"
32,some act three predictions i have: - machine herald viktor (PLSPLSPLSPLS) - mage mel + mother/daughter showdown - sevika dies...... :-( - jinx also dies but fakes it/is brought back - mel leaves piltover and entrusts whatever's left of it to jayce/vi/caitlyn,en,1.0,1.0,2.0,necrofemmes,some act three predictions i have: - machine herald viktor (PLSPLSPLSPLS) - mage mel + mother/daughter showdown - sevika dies...... :-( - jinx also dies but fakes it/is brought back - mel leaves piltover and entrusts whatever's left of it to jayce/vi/caitlyn,some act three predictions i have machine herald viktor PLSPLSPLSPLS mage mel mother daughter showdown sevika dies jinx also dies but fakes it is brought back mel leaves piltover and entrusts whatever s left of it to jayce vi caitlyn,"['""some""', '""act""', '""three""', '""predictions""', '""i""', '""have""', '"":""', '""-""', '""machine""', '""herald""', '""viktor""', '""(""', '""PLSPLSPLSPLS""', '"")""', '""-""', '""mage""', '""mel""', '""+""', '""mother/daughter""', '""showdown""', '""-""', '""sevika""', '""dies""', '""......""', '"":""', '""-""', '""(""', '""-""', '""jinx""', '""also""', '""dies""', '""but""', '""fakes""', '""it/is""', '""brought""', '""back""', '""-""', '""mel""', '""leaves""', '""piltover""', '""and""', '""entrusts""', '""whatever""', '""\'s""', '""left""', '""of""', '""it""', '""to""', '""jayce/vi/caitlyn""']"
38,can jinx be a trans man or am i being to greedy,en,2.0,4.0,2.0,hal9000fanboy,can jinx be a trans man or am i being to greedy,can jinx be a trans man or am i being to greedy,"['""can""', '""jinx""', '""be""', '""a""', '""trans""', '""man""', '""or""', '""am""', '""i""', '""being""', '""to""', '""greedy""']"
348,i need to rewatch the caitvi fake arrest scene bc the way caitlyn just walked in and was like i got vi and ambessa accepted it makes me wonder .. did ambessa know that vi is jinx s sister? or did caitlyn tell people that vi betrayed the strike team on their mission ??,en,1.0,4.0,15.0,thickskullvi,i need to rewatch the caitvi fake arrest scene bc the way caitlyn just walked in and was like i got vi and ambessa accepted it makes me wonder .. did ambessa know that vi is jinx s sister? or did caitlyn tell people that vi betrayed the strike team on their mission ??,i need to rewatch the caitvi fake arrest scene bc the way caitlyn just walked in and was like i got vi and ambessa accepted it makes me wonder did ambessa know that vi is jinx s sister or did caitlyn tell people that vi betrayed the strike team on their mission ,"['""i""', '""need""', '""to""', '""rewatch""', '""the""', '""caitvi""', '""fake""', '""arrest""', '""scene""', '""bc""', '""the""', '""way""', '""caitlyn""', '""just""', '""walked""', '""in""', '""and""', '""was""', '""like""', '""i""', '""got""', '""vi""', '""and""', '""ambessa""', '""accepted""', '""it""', '""makes""', '""me""', '""wonder""', '""..""', '""did""', '""ambessa""', '""know""', '""that""', '""vi""', '""is""', '""jinx""', '""s""', '""sister""', '""?""', '""or""', '""did""', '""caitlyn""', '""tell""', '""people""', '""that""', '""vi""', '""betrayed""', '""the""', '""strike""', '""team""', '""on""', '""their""', '""mission""', '""?""', '""?""']"
2113,vi s reaction to see jinx vs. seeing caitlyn kinda makes sense to me. when she sees jinx it s when she s at rock bottom and is in a self-destructive spiral. when she sees cait she has her sister back is trying to save their dad and is more peaceful than she has been in years.,en,6.0,11.0,211.0,F1RSTFL0WER,vi s reaction to see jinx vs. seeing caitlyn kinda makes sense to me. when she sees jinx it s when she s at rock bottom and is in a self-destructive spiral. when she sees cait she has her sister back is trying to save their dad and is more peaceful than she has been in years.,vi s reaction to see jinx vs seeing caitlyn kinda makes sense to me when she sees jinx it s when she s at rock bottom and is in a self destructive spiral when she sees cait she has her sister back is trying to save their dad and is more peaceful than she has been in years ,"['""vi""', '""s""', '""reaction""', '""to""', '""see""', '""jinx""', '""vs.""', '""seeing""', '""caitlyn""', '""kinda""', '""makes""', '""sense""', '""to""', '""me""', '"".""', '""when""', '""she""', '""sees""', '""jinx""', '""it""', '""s""', '""when""', '""she""', '""s""', '""at""', '""rock""', '""bottom""', '""and""', '""is""', '""in""', '""a""', '""self-destructive""', '""spiral""', '"".""', '""when""', '""she""', '""sees""', '""cait""', '""she""', '""has""', '""her""', '""sister""', '""back""', '""is""', '""trying""', '""to""', '""save""', '""their""', '""dad""', '""and""', '""is""', '""more""', '""peaceful""', '""than""', '""she""', '""has""', '""been""', '""in""', '""years""', '"".""']"
77,Act 3 preview spoilers. . . . . . . . . . . . . . . JINX HAIR UNBRAIDED GOD FUCKING BLESS,en,0.0,1.0,5.0,CorruptedJinx,Act 3 preview spoilers. . . . . . . . . . . . . . . JINX HAIR UNBRAIDED GOD FUCKING BLESS,Act preview spoilers JINX HAIR UNBRAIDED GOD FUCKING BLESS,"['""Act""', '""3""', '""preview""', '""spoilers""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '"".""', '""JINX""', '""HAIR""', '""UNBRAIDED""', '""GOD""', '""FUCKING""', '""BLESS""']"
25,guys let's stop talking about Max's 4th. I DON'T WANT US TO JINX HIM ,en,0.0,5.0,4.0,belovedMV1,guys let's stop talking about Max's 4th. I DON'T WANT US TO JINX HIM ,guys let s stop talking about Max s th I DON T WANT US TO JINX HIM ,"['""guys""', '""let""', '""\'s""', '""stop""', '""talking""', '""about""', '""Max""', '""\'s""', '""4th""', '"".""', '""I""', '""DO""', '""N\'T""', '""WANT""', '""US""', '""TO""', '""JINX""', '""HIM""']"
46,jinx is the epitome of the younger sister. Big mouth smart comebacks even the facial expressions she made were so on spot. The bitchy uncalled slap and then trying to walk away with pride? Vi pulling her hair after she turned her back? True siblings,en,0.0,0.0,2.0,jay0ni,jinx is the epitome of the younger sister. Big mouth smart comebacks even the facial expressions she made were so on spot. The bitchy uncalled slap and then trying to walk away with pride? Vi pulling her hair after she turned her back? True siblings,jinx is the epitome of the younger sister Big mouth smart comebacks even the facial expressions she made were so on spot The bitchy uncalled slap and then trying to walk away with pride Vi pulling her hair after she turned her back True siblings,"['""jinx""', '""is""', '""the""', '""epitome""', '""of""', '""the""', '""younger""', '""sister""', '"".""', '""Big""', '""mouth""', '""smart""', '""comebacks""', '""even""', '""the""', '""facial""', '""expressions""', '""she""', '""made""', '""were""', '""so""', '""on""', '""spot""', '"".""', '""The""', '""bitchy""', '""uncalled""', '""slap""', '""and""', '""then""', '""trying""', '""to""', '""walk""', '""away""', '""with""', '""pride""', '""?""', '""Vi""', '""pulling""', '""her""', '""hair""', '""after""', '""she""', '""turned""', '""her""', '""back""', '""?""', '""True""', '""siblings""']"
182,jinx trying to flip off sevika with her missing finger was funny,en,0.0,2.0,9.0,rriarring,jinx trying to flip off sevika with her missing finger was funny,jinx trying to flip off sevika with her missing finger was funny,"['""jinx""', '""trying""', '""to""', '""flip""', '""off""', '""sevika""', '""with""', '""her""', '""missing""', '""finger""', '""was""', '""funny""']"
25,a lot of people could fix jinx but only lux can make her worse and i think that s beautiful,en,0.0,0.0,5.0,wlwhorrorgame,a lot of people could fix jinx but only lux can make her worse and i think that s beautiful,a lot of people could fix jinx but only lux can make her worse and i think that s beautiful,"['""a""', '""lot""', '""of""', '""people""', '""could""', '""fix""', '""jinx""', '""but""', '""only""', '""lux""', '""can""', '""make""', '""her""', '""worse""', '""and""', '""i""', '""think""', '""that""', '""s""', '""beautiful""']"
21,jinx needs to choke the shit out of me,en,2.0,1.0,4.0,vivimeep,jinx needs to choke the shit out of me,jinx needs to choke the shit out of me,"['""jinx""', '""needs""', '""to""', '""choke""', '""the""', '""shit""', '""out""', '""of""', '""me""']"
768,JINX IN 24 HOURSS WE CHEERED,en,21.0,11.0,92.0,pinkjooha,JINX IN 24 HOURSS WE CHEERED,JINX IN HOURSS WE CHEERED,"['""JINX""', '""IN""', '""24""', '""HOURSS""', '""WE""', '""CHEERED""']"
7,jinx arcane,en,0.0,2.0,2.0,PinkPrincess079,jinx arcane,jinx arcane,"['""jinx""', '""arcane""']"
2,I m toxic or you didn t expect me to be funny fine and charismatic?? Like it s not my fault omg,en,2.0,0.0,2.0,IamShainaJaye,I m toxic or you didn t expect me to be funny fine and charismatic?? Like it s not my fault omg,I m toxic or you didn t expect me to be funny fine and charismatic Like it s not my fault omg,"['""I""', '""m""', '""toxic""', '""or""', '""you""', '""didn""', '""t""', '""expect""', '""me""', '""to""', '""be""', '""funny""', '""fine""', '""and""', '""charismatic""', '""?""', '""?""', '""Like""', '""it""', '""s""', '""not""', '""my""', '""fault""', '""omg""']"
174,Ouhhh jinx is gonna spiral now that isha is gone,en,1.0,3.0,7.0,jinhagol70,Ouhhh jinx is gonna spiral now that isha is gone,Ouhhh jinx is gonna spiral now that isha is gone,"['""Ouhhh""', '""jinx""', '""is""', '""gon""', '""na""', '""spiral""', '""now""', '""that""', '""isha""', '""is""', '""gone""']"
22,chat hear me out what if Isha IS Jinx- *gets shot*,en,0.0,0.0,1.0,localveggietabl,chat hear me out what if Isha IS Jinx- *gets shot*,chat hear me out what if Isha IS Jinx gets shot ,"['""chat""', '""hear""', '""me""', '""out""', '""what""', '""if""', '""Isha""', '""IS""', '""Jinx-""', '""*""', '""gets""', '""shot""', '""*""']"
252, i have one condition looks like you got a couple JINX CLOCKING VIKTOR HELLO?? ,en,0.0,2.0,38.0,softhosea, i have one condition looks like you got a couple JINX CLOCKING VIKTOR HELLO?? , i have one condition looks like you got a couple JINX CLOCKING VIKTOR HELLO ,"['""i""', '""have""', '""one""', '""condition""', '""looks""', '""like""', '""you""', '""got""', '""a""', '""couple""', '""JINX""', '""CLOCKING""', '""VIKTOR""', '""HELLO""', '""?""', '""?""']"
22,JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY J,en,0.0,0.0,1.0,doremifasoela,JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY J,JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY JINX DAY J,"['""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""JINX""', '""DAY""', '""J""']"
