"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1951153649473953841","Fri Aug 01 23:24:31 +0000 2025","1","@AryaNovrianus pemerintah harusnya paham dan mengerti ketika masyarakat ada yg mengibarkan bendera one piece itu adlh tindakan dari rasa kurangnya kepercayaaan / kekecewaan terhadap pemerintah karena selama ini elit politik menunjukan sisi yg baik dan menjanjikan perubahan tp knyatannya nihil","1951423830968377482","","AryaNovrianus","in","","0","0","0","https://x.com/undefined/status/1951423830968377482","1696824388635787264",
"1951380258768429115","Fri Aug 01 23:22:14 +0000 2025","0","@haietanis I haven't read the news yet baru tahu pada ngibarin bendera one piece wkwk. Mungkin ngelambangin matinya kebebasan/demokrasi di Indonesia kali ya (it's true). Tonton aja seru kok. Tapi pelan-pelan ya","1951423255442866578","","haietanis","in","","0","0","0","https://x.com/undefined/status/1951423255442866578","1450385076517097476",
"1951307180432322598","Fri Aug 01 23:19:12 +0000 2025","944","@moodnyaapa Jangankan sama flashdisk sama bendera one piece aja takut","1951422493534634461","","moodnyaapa","in","","2","2","48","https://x.com/undefined/status/1951422493534634461","68427977",
"1951421644141895834","Fri Aug 01 23:15:50 +0000 2025","0","Gimana ya liat masalah bendera SHP ini? Gue pro-kontra jujur. Pro-nya karena emang keadaan negara saat ini beneran kayak di One Piece Universe. Pemerintahnya ga memihak rakyat sama sekali tapi masih sembunyi di kata melindungi. ","1951421644141895834","","","in","","0","1","0","https://x.com/undefined/status/1951421644141895834","1685979891911823360",
"1951421426109391273","Fri Aug 01 23:14:58 +0000 2025","0","imut banget aku juga mau pasang bendera one piece wgwg","1951421426109391273","","","in","","0","0","0","https://x.com/undefined/status/1951421426109391273","1902522310390923264",
"1951159806896775630","Fri Aug 01 23:10:59 +0000 2025","0","@firufd Masyarakat pasang bendera one piece sbg bentuk protes thd rezim. Tetiba fufufafa ikutan pake. Ini strategi spy masyarakat yg kritis males kibarin bendera itu dg alasan ah si fufufafa ikutan pake jg males ah . Ngedompleng yg lg trend dg tujuan mematikannya.","1951420422475702538","","firufd","in","","0","1","0","https://x.com/undefined/status/1951420422475702538","1765898524242440192",
"1951054832959418642","Fri Aug 01 23:09:11 +0000 2025","0","@geloraco Omongan pejabat yg sering blunder lebih bahaya ketimbang bendera one piece","1951419972535853281","","geloraco","in","","0","0","1","https://x.com/undefined/status/1951419972535853281","2314889215",
"1951419692863856718","Fri Aug 01 23:08:05 +0000 2025","2","ketika masyarakat ada yg pasang bendera One Piece dibandingkan bendera Merah Putih lalu dianggap makar itu berlebihan. bukannya berbenah instropeksi diri malah ngancam dengan pasal makar. oalah....","1951419692863856718","","","in","","0","1","0","https://x.com/undefined/status/1951419692863856718","1920115124020690944",
"1951418107597373600","Fri Aug 01 23:01:47 +0000 2025","0","Jadi rumah siapa yang udah di parani Plokis buat nurunin bendera One Piece guys ?","1951418107597373600","","","in","","0","0","0","https://x.com/undefined/status/1951418107597373600","1492431511957962752",
"1951417765656506596","Fri Aug 01 23:00:25 +0000 2025","0","Sama bendera one piece kok takut dan panik. Padahal itu bendera mainan ","1951417765656506596","","","in","","0","1","0","https://x.com/undefined/status/1951417765656506596","1863920907930267649",
"1951417048506282129","Fri Aug 01 22:57:34 +0000 2025","1","Ancaman pidana bagi yang mengibarkan bendera one piece rasanya sebuah ironi yang lahir dari arogansi. Rasanya tidak akan ada niatan mengibarkan bendera itu sebagai pengganti merah putih. Bendera itu hanya rasa kecewa saja","1951417048506282129","","","in","","0","0","0","https://x.com/undefined/status/1951417048506282129","1697896386908565504",
"1951312888343437350","Fri Aug 01 22:57:29 +0000 2025","0","@txtkonoha makan tu @PPATK oiya @mprgoid @DPR_RI takut sm bendera one piece? kalian yg bikin grassroots berontak dg kebijakan tolol kalian gaji gedhe kerja g becus bikin aturan nyusahin rakyat bikin statement nyakitin hati rakyat rasain sendiri hasil tgn sm mulut kelen","1951417027085869071","","txtkonoha","in","","0","0","1","https://x.com/undefined/status/1951417027085869071","930883762182696960",
"1951244019079716984","Fri Aug 01 22:57:20 +0000 2025","0","@tempodotco kalo bendera bintang kejora gua masih sedikit paham. ONE PIECE WOY!!!!!","1951416987638440318","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1951416987638440318","1603722698743775233",
"1951416709694496784","Fri Aug 01 22:56:13 +0000 2025","6","ini kenapa kok pada pake bendera one piece? apa yang ku lewatkan?","1951416709694496784","","","in","","0","3","0","https://x.com/undefined/status/1951416709694496784","1600310578773229569",
"1951242369296167120","Fri Aug 01 22:54:29 +0000 2025","0","@KangManto123 Apa bedanya dng bendera negara lain yg banyak dikibarkan di seantero tanah nusantara? One piece itu imajiner. Yang nyata malah dibiarin.","1951416271888847037","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1951416271888847037","934583615085690881",
"1951415003820720487","Fri Aug 01 22:49:27 +0000 2025","0","beli bendera one piece dimana ya? mau ikut ngibarin ah","1951415003820720487","","","in","","0","1","0","https://x.com/undefined/status/1951415003820720487","1230053294",
"1951414981985182046","Fri Aug 01 22:49:21 +0000 2025","0","tahun lalu ngibarin bendera mugiwara one piece keknya slow aja dah kenapa tahun ini pada heboh jir ","1951414981985182046","","","in","","0","0","0","https://x.com/undefined/status/1951414981985182046","620910418",
"1951414589519962147","Fri Aug 01 22:47:48 +0000 2025","0","Mental pejabat yg berETIKA: - sama bendera one piece TAKUT. - sama bendera FPI TAKUT. - sama lagu TAKUT. - sama kritik TAKUT. - sama ...... BERANInya hanya sama rakyat...‍️‍️‍️","1951414589519962147","","","in","","0","0","0","https://x.com/undefined/status/1951414589519962147","307750935",
"1950960882143674622","Fri Aug 01 22:42:58 +0000 2025","0","@Disclaimerrrrr @Kiimmikoo cobaa pasang bendera one piece depan kost an muu ciil","1951413372999836128","","Disclaimerrrrr","in","","0","1","0","https://x.com/undefined/status/1951413372999836128","1621890607936589832",
"1951413286391730280","Fri Aug 01 22:42:37 +0000 2025","0","Tdk ad satupun pasal yg mengatur dilrg mengibarkan bendera apapun mau itu one piece bendera partai dll. Kecuali bendera one piece itu lbh tinggi posisi ny dibanding merah putih atu tdk diposisikan disebelah kanan tempat kehormatan. Jadi gausah sotoy lu pd. #hargaipahlawankita","1951413286391730280","","","in","","0","0","0","https://x.com/undefined/status/1951413286391730280","1747827846675099648",
"1951171535395242294","Fri Aug 01 22:42:21 +0000 2025","32","@askDika Kalo masangnya gini gimana bendera merah putih paling atas bendera one piece dibawah + foto gibran pake pin one piece. Apakah masih di consider as an act of rebellion?","1951413217273716824","","askDika","in","","0","2","0","https://x.com/undefined/status/1951413217273716824","1302514264716972032",
